Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	729156	729305	.	+	0	ID=cds-WP_011032551.1;Parent=gene-MM_RS03140;Dbxref=GenBank:WP_011032551.1,GeneID:1478942;Name=WP_011032551.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032551.1;locus_tag=MM_RS03140;product=30S ribosomal protein S27ae;protein_id=WP_011032551.1;transl_table=11	265.5898590875477	344.61834280227237	355.2489314871172	375.7943176047918
sense	NC_003901.1	GeneMarkS-2+	CDS	729992	730129	.	+	0	ID=cds-WP_155395182.1;Parent=gene-MM_RS18255;Dbxref=GenBank:WP_155395182.1,GeneID:43445799;Name=WP_155395182.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18255;product=hypothetical protein;protein_id=WP_155395182.1;transl_table=11	134.21810427008597	135.11156096238778	93.11786632381632	163.976563358988
sense	NC_003901.1	GeneMarkS-2+	CDS	730131	730292	.	+	0	ID=cds-WP_155395183.1;Parent=gene-MM_RS18260;Dbxref=GenBank:WP_155395183.1,GeneID:43445800;Name=WP_155395183.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18260;product=hypothetical protein;protein_id=WP_155395183.1;transl_table=11	128.13286454902845	130.176451583685	106.97638669412946	156.70613030948553
sense	NC_003901.1	Protein Homology	CDS	730598	733672	.	+	0	ID=cds-WP_011032552.1;Parent=gene-MM_RS03145;Dbxref=GenBank:WP_011032552.1,GeneID:1478943;Name=WP_011032552.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411215.1;locus_tag=MM_RS03145;product=tetratricopeptide repeat protein;protein_id=WP_011032552.1;transl_table=11	8.978051055523146	10.26202418683141	10.458872060186227	9.090982614572257
sense	NC_003901.1	Protein Homology	CDS	733754	735442	.	+	0	ID=cds-WP_011032553.1;Parent=gene-MM_RS03150;Dbxref=GenBank:WP_011032553.1,GeneID:1478944;Name=WP_011032553.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032553.1;locus_tag=MM_RS03150;product=bifunctional N(6)-L-threonylcarbamoyladenine synthase/serine/threonine protein kinase;protein_id=WP_011032553.1;transl_table=11	31.27604351917466	35.19256050130131	16.542620279013892	19.160194324381454
sense	NC_003901.1	Protein Homology	CDS	735435	735989	.	+	0	ID=cds-WP_011032554.1;Parent=gene-MM_RS03155;Dbxref=GenBank:WP_011032554.1,GeneID:1478945;Name=WP_011032554.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411216.1;locus_tag=MM_RS03155;product=XTP/dITP diphosphatase;protein_id=WP_011032554.1;transl_table=11	55.526017227857565	64.3137745884524	20.533801748238858	36.97295833327331
sense	NC_003901.1	Protein Homology	CDS	736056	736415	.	-	0	ID=cds-WP_011032555.1;Parent=gene-MM_RS03160;Dbxref=GenBank:WP_011032555.1,GeneID:1478946;Name=WP_011032555.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032555.1;locus_tag=MM_RS03160;product=hypothetical protein;protein_id=WP_011032555.1;transl_table=11	17.741473552942402	12.144510422136465	17.683851678009155	12.616595794885097
sense	NC_003901.1	Protein Homology	CDS	736710	737306	.	+	0	ID=cds-WP_011032556.1;Parent=gene-MM_RS03165;Dbxref=GenBank:WP_011032556.1,GeneID:1478947;Name=WP_011032556.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032556.1;locus_tag=MM_RS03165;product=hypothetical protein;protein_id=WP_011032556.1;transl_table=11	4.8811340553949565	5.600188075238807	7.504035329585124	5.026712610309568
sense	NC_003901.1	Protein Homology	CDS	737371	738099	.	-	0	ID=cds-WP_011032557.1;Parent=gene-MM_RS03170;Dbxref=GenBank:WP_011032557.1,GeneID:1478948;Name=WP_011032557.1;Ontology_term=GO:0016812,GO:0046872;gbkey=CDS;go_function=hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds%2C in cyclic amides|0016812||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032557.1;locus_tag=MM_RS03170;product=cyclase family protein;protein_id=WP_011032557.1;transl_table=11	92.21185636776235	87.48986447900779	56.601262801126694	44.725498320492136
sense	NC_003901.1	Protein Homology	CDS	738207	738392	.	-	0	ID=cds-WP_048037890.1;Parent=gene-MM_RS03175;Dbxref=GenBank:WP_048037890.1,GeneID:1478949;Name=WP_048037890.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011305313.1;locus_tag=MM_RS03175;product=DUF362 domain-containing protein;protein_id=WP_048037890.1;transl_table=11	134.77796844251407	157.62514475790024	102.68042909811767	102.90956017026092
sense	NC_003901.1	Protein Homology	CDS	738541	739602	.	+	0	ID=cds-WP_011032559.1;Parent=gene-MM_RS03180;Dbxref=GenBank:WP_011032559.1,GeneID:1478950;Name=WP_011032559.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023617.1;locus_tag=MM_RS03180;product=radical SAM protein;protein_id=WP_011032559.1;transl_table=11	65.13977471874826	70.59648939307736	50.84246119603385	48.64873802265016
sense	NC_003901.1	Protein Homology	CDS	739817	740404	.	+	0	ID=cds-WP_011032560.1;Parent=gene-MM_RS03185;Dbxref=GenBank:WP_011032560.1,GeneID:1478951;Name=WP_011032560.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032560.1;locus_tag=MM_RS03185;product=metal-dependent hydrolase;protein_id=WP_011032560.1;transl_table=11	21.316923580193546	24.71181892619605	8.420881751432931	16.55238515363934
sense	NC_003901.1	Protein Homology	CDS	740969	741532	.	-	0	ID=cds-WP_011032561.1;Parent=gene-MM_RS03190;Dbxref=GenBank:WP_011032561.1,GeneID:1478952;Name=WP_011032561.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032561.1;locus_tag=MM_RS03190;product=acyltransferase;protein_id=WP_011032561.1;transl_table=11	230.47400949294453	250.90801726335133	214.46373311628125	174.293093883747
sense	NC_003901.1	Protein Homology	CDS	741777	742907	.	-	0	ID=cds-WP_011032562.1;Parent=gene-MM_RS03195;Dbxref=GenBank:WP_011032562.1,GeneID:1478953;Name=WP_011032562.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032562.1;locus_tag=MM_RS03195;product=DUF362 domain-containing protein;protein_id=WP_011032562.1;transl_table=11	27.89458474404935	28.423725437985173	23.766095977518933	22.73282038828292
sense	NC_003901.1	Protein Homology	CDS	742973	744037	.	-	0	ID=cds-WP_011032563.1;Parent=gene-MM_RS03200;Dbxref=GenBank:WP_011032563.1,GeneID:1478954;Name=WP_011032563.1;Ontology_term=GO:0009435,GO:0008795,GO:0005737;gbkey=CDS;gene=nadE;go_component=cytoplasm|0005737||IEA;go_function=NAD+ synthase activity|0008795||IEA;go_process=NAD biosynthetic process|0009435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032563.1;locus_tag=MM_RS03200;product=NAD(+) synthase;protein_id=WP_011032563.1;transl_table=11	26.987030193208156	26.0800091252508	14.16922074982893	16.830589561385953
sense	NC_003901.1	Protein Homology	CDS	744273	745310	.	-	0	ID=cds-WP_011032564.1;Parent=gene-MM_RS03205;Dbxref=GenBank:WP_011032564.1,GeneID:1478955;Name=WP_011032564.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032564.1;locus_tag=MM_RS03205;product=hypothetical protein;protein_id=WP_011032564.1;transl_table=11	14.32307787800167	17.03369788891973	11.016914661315916	11.17365729976405
sense	NC_003901.1	Protein Homology	CDS	745291	746769	.	-	0	ID=cds-WP_048041322.1;Parent=gene-MM_RS03210;Dbxref=GenBank:WP_048041322.1,GeneID:1478956;Name=WP_048041322.1;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411223.1;locus_tag=MM_RS03210;product=class I adenylate-forming enzyme family protein;protein_id=WP_048041322.1;transl_table=11	12.685333524162669	13.548642458772932	10.123277724170217	12.082830803273037
sense	NC_003901.1	Protein Homology	CDS	746775	747020	.	-	0	ID=cds-WP_011032566.1;Parent=gene-MM_RS03215;Dbxref=GenBank:WP_011032566.1,GeneID:1478957;Name=WP_011032566.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032566.1;locus_tag=MM_RS03215;product=acyl carrier protein;protein_id=WP_011032566.1;transl_table=11	78.53847438680599	91.21450797687862	89.13811414931443	72.97403839550266
sense	NC_003901.1	Protein Homology	CDS	747522	748199	.	-	0	ID=cds-WP_193334226.1;Parent=gene-MM_RS03220;Dbxref=GenBank:WP_193334226.1,GeneID:1478958;Name=WP_193334226.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032567.1;locus_tag=MM_RS03220;product=4'-phosphopantetheinyl transferase family protein;protein_id=WP_193334226.1;transl_table=11	36.85673377480733	47.22513943433597	52.16475421241638	53.11411377619137
sense	NC_003901.1	Protein Homology	CDS	748892	749161	.	+	0	ID=cds-WP_011032568.1;Parent=gene-MM_RS03225;Dbxref=GenBank:WP_011032568.1,GeneID:1478959;Name=WP_011032568.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023626.1;locus_tag=MM_RS03225;product=DUF2551 domain-containing protein;protein_id=WP_011032568.1;transl_table=11	389.72103571296805	437.91675816292076	165.04928232808544	294.3872352139856
sense	NC_003901.1	Protein Homology	CDS	749815	750711	.	+	0	ID=cds-WP_175413379.1;Parent=gene-MM_RS03230;Dbxref=GenBank:WP_175413379.1,GeneID:1478960;Name=WP_175413379.1;Ontology_term=GO:0009252,GO:0005737;gbkey=CDS;gene=uppS;go_component=cytoplasm|0005737||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023627.1;locus_tag=MM_RS03230;product=polyprenyl diphosphate synthase;protein_id=WP_175413379.1;transl_table=11	244.22710750471882	281.4334392375169	130.9914939111789	149.55458273822228
sense	NC_003901.1	GeneMarkS-2+	CDS	750847	750978	.	-	0	ID=cds-WP_015411224.1;Parent=gene-MM_RS19400;Dbxref=GenBank:WP_015411224.1,GeneID:75933656;Name=WP_015411224.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19400;product=hypothetical protein;protein_id=WP_015411224.1;transl_table=11	7.257875544385527	7.793268720087571	7.144990576973395	6.144446004002482
sense	NC_003901.1	GeneMarkS-2+	CDS	751091	751216	.	+	0	ID=cds-WP_015411225.1;Parent=gene-MM_RS19405;Dbxref=GenBank:WP_015411225.1,GeneID:75933657;Name=WP_015411225.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS19405;product=hypothetical protein;protein_id=WP_015411225.1;transl_table=11	25.97858627395137	32.14723347036123	25.262645254298793	27.679266284696894
sense	NC_003901.1	Protein Homology	CDS	751213	753315	.	+	0	ID=cds-WP_011032570.1;Parent=gene-MM_RS03235;Dbxref=GenBank:WP_011032570.1,GeneID:1478961;Name=WP_011032570.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032570.1;locus_tag=MM_RS03235;product=thioredoxin domain-containing protein;protein_id=WP_011032570.1;transl_table=11	15.122012051188424	16.631569194366627	8.913401226195768	8.446202809496135
sense	NC_003901.1	Protein Homology	CDS	753412	753642	.	+	0	ID=cds-WP_015411227.1;Parent=gene-MM_RS03240;Dbxref=GenBank:WP_015411227.1,GeneID:1478962;Name=WP_015411227.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411227.1;locus_tag=MM_RS03240;product=cytochrome b5 domain-containing protein;protein_id=WP_015411227.1;transl_table=11	40.09112205470101	38.96634360043785	32.662814066164096	52.666680034306985
sense	NC_003901.1	Protein Homology	CDS	753703	754269	.	+	0	ID=cds-WP_015411228.1;Parent=gene-MM_RS03245;Dbxref=GenBank:WP_015411228.1,GeneID:1478963;Name=WP_015411228.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411228.1;locus_tag=MM_RS03245;product=pyridoxamine 5'-phosphate oxidase family protein;protein_id=WP_015411228.1;transl_table=11	12.71271120800408	13.002525942156687	6.445613192454836	14.01843977209455
sense	NC_003901.1	Protein Homology	CDS	754286	754759	.	+	0	ID=cds-WP_155395184.1;Parent=gene-MM_RS17695;Dbxref=GenBank:WP_155395184.1,GeneID:31474379;Name=WP_155395184.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612178.1;locus_tag=MM_RS17695;product=IS630 family transposase;protein_id=WP_155395184.1;transl_table=11	59.62482567476212	60.90340855777297	43.028218569558135	41.58001055366743
sense	NC_003901.1	Protein Homology	CDS	754761	755327	.	+	0	ID=cds-WP_155395184.1;Parent=gene-MM_RS17695;Dbxref=GenBank:WP_155395184.1,GeneID:31474379;Name=WP_155395184.1;Note=programmed frameshift;Ontology_term=GO:0004803;exception=ribosomal slippage;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612178.1;locus_tag=MM_RS17695;product=IS630 family transposase;protein_id=WP_155395184.1;transl_table=11	6.402731967849804	10.7724415509147	10.396150310411025	11.872760215141303
sense	NC_003901.1	Protein Homology	CDS	755464	756234	.	+	0	ID=cds-WP_048036898.1;Parent=gene-MM_RS03260;Dbxref=GenBank:WP_048036898.1,GeneID:1478966;Name=WP_048036898.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011020687.1;locus_tag=MM_RS03260;product=hypothetical protein;protein_id=WP_048036898.1;transl_table=11	4.245527717922014	8.505882785932155	5.912456534512357	8.6261327558136
sense	NC_003901.1	GeneMarkS-2+	CDS	756255	756425	.	-	0	ID=cds-WP_155395185.1;Parent=gene-MM_RS18265;Dbxref=GenBank:WP_155395185.1,GeneID:43445801;Name=WP_155395185.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18265;product=hypothetical protein;protein_id=WP_155395185.1;transl_table=11	3.735047063777347	4.511892416892804	0.0	1.4229243377689957
sense	NC_003901.1	Protein Homology	CDS	756418	757008	.	+	0	ID=cds-WP_011032576.1;Parent=gene-MM_RS03265;Dbxref=GenBank:WP_011032576.1,GeneID:1478967;Name=WP_011032576.1;Ontology_term=GO:0016310,GO:0004017,GO:0005524,GO:0016887;gbkey=CDS;go_function=adenylate kinase activity|0004017||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=phosphorylation|0016310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032576.1;locus_tag=MM_RS03265;product=adenylate kinase family protein;protein_id=WP_011032576.1;transl_table=11	22.964851553301077	21.975435401059112	11.569807076418849	9.606545021486113
sense	NC_003901.1	Protein Homology	CDS	757063	757584	.	-	0	ID=cds-WP_015411232.1;Parent=gene-MM_RS03270;Dbxref=GenBank:WP_015411232.1,GeneID:1478968;Name=WP_015411232.1;Ontology_term=GO:0009435,GO:0000309,GO:0005737;gbkey=CDS;go_component=cytoplasm|0005737||IEA;go_function=nicotinamide-nucleotide adenylyltransferase activity|0000309||IEA;go_process=NAD biosynthetic process|0009435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411232.1;locus_tag=MM_RS03270;product=nicotinamide-nucleotide adenylyltransferase;protein_id=WP_015411232.1;transl_table=11	378.688694112805	351.52568706670866	296.53764052651366	345.40261640430504
sense	NC_003901.1	Protein Homology	CDS	757673	758713	.	-	0	ID=cds-WP_011032578.1;Parent=gene-MM_RS03275;Dbxref=GenBank:WP_011032578.1,GeneID:1478969;Name=WP_011032578.1;Ontology_term=GO:0015948,GO:0051911;gbkey=CDS;gene=fpoF;go_function=Methanosarcina-phenazine hydrogenase activity|0051911||IEA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032578.1;locus_tag=MM_RS03275;product=F420H2 dehydrogenase subunit FpoF;protein_id=WP_011032578.1;transl_table=11	426.6389800072849	436.0412455345827	357.3010057260255	356.1370484463963
sense	NC_003901.1	Protein Homology	CDS	758815	759801	.	-	0	ID=cds-WP_011032579.1;Parent=gene-MM_RS03280;Dbxref=GenBank:WP_011032579.1,GeneID:1478970;Name=WP_011032579.1;Ontology_term=GO:0015948,GO:0018537,GO:0070967;gbkey=CDS;gene=mer;go_function=coenzyme F420-dependent N5%2CN10-methenyltetrahydromethanopterin reductase activity|0018537||IEA,coenzyme F420 binding|0070967||IEA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011305293.1;locus_tag=MM_RS03280;product=5%2C10-methylenetetrahydromethanopterin reductase;protein_id=WP_011032579.1;transl_table=11	204.97064126058987	195.749618193385	212.25399818860026	252.77018236039873
sense	NC_003901.1	GeneMarkS-2+	CDS	760338	760478	.	+	0	ID=cds-WP_155395330.1;Parent=gene-MM_RS18270;Dbxref=GenBank:WP_155395330.1,GeneID:43445802;Name=WP_155395330.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18270;product=hypothetical protein;protein_id=WP_155395330.1;transl_table=11	1269.4590544371338	1153.1965027878518	1595.309172654443	1266.644860501686
sense	NC_003901.1	Protein Homology	CDS	760492	760644	.	+	0	ID=cds-WP_226987683.1;Parent=gene-MM_RS03285;Dbxref=GenBank:WP_226987683.1,GeneID:24771935;Name=WP_226987683.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411233.1;locus_tag=MM_RS03285;product=desulfoferrodoxin FeS4 iron-binding domain-containing protein;protein_id=WP_226987683.1;transl_table=11	940.819906351622	918.1922239573764	1156.5778374157621	991.3039553124004
sense	NC_003901.1	Protein Homology	CDS	760739	760969	.	+	0	ID=cds-WP_011032580.1;Parent=gene-MM_RS03290;Dbxref=GenBank:WP_011032580.1,GeneID:1478971;Name=WP_011032580.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032580.1;locus_tag=MM_RS03290;product=DUF2180 family protein;protein_id=WP_011032580.1;transl_table=11	331.44298319360576	328.98727239798245	237.82611491925732	219.09338894271704
sense	NC_003901.1	Protein Homology	CDS	760981	761202	.	+	0	ID=cds-WP_015411235.1;Parent=gene-MM_RS03295;Dbxref=GenBank:WP_015411235.1,GeneID:1478972;Name=WP_015411235.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411235.1;locus_tag=MM_RS03295;product=DUF2180 family protein;protein_id=WP_015411235.1;transl_table=11	115.79907737934025	114.1081980839849	124.79595028024477	94.25912302356241
sense	NC_003901.1	Protein Homology	CDS	761401	761748	.	+	0	ID=cds-WP_011032582.1;Parent=gene-MM_RS03300;Dbxref=GenBank:WP_011032582.1,GeneID:1478973;Name=WP_011032582.1;Ontology_term=GO:0051920;gbkey=CDS;go_function=peroxiredoxin activity|0051920||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032582.1;locus_tag=MM_RS03300;product=carboxymuconolactone decarboxylase family protein;protein_id=WP_011032582.1;transl_table=11	119.29611526978512	103.46236059426603	124.66776661891511	122.12616126575968
sense	NC_003901.1	Protein Homology	CDS	761946	762437	.	+	0	ID=cds-WP_015411237.1;Parent=gene-MM_RS03305;Dbxref=GenBank:WP_015411237.1,GeneID:1478974;Name=WP_015411237.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411237.1;locus_tag=MM_RS03305;product=class II SORL domain-containing protein;protein_id=WP_015411237.1;transl_table=11	23.529088401005925	32.27791328121636	13.658259426104632	26.046456475503202
sense	NC_003901.1	Protein Homology	CDS	762469	763854	.	+	0	ID=cds-WP_048041324.1;Parent=gene-MM_RS03310;Dbxref=GenBank:WP_048041324.1,GeneID:1478975;Name=WP_048041324.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411238.1;locus_tag=MM_RS03310;product=multiheme c-type cytochrome;protein_id=WP_048041324.1;transl_table=11	48.38583696257018	51.01189188009701	30.904919559130963	33.53111962184211
sense	NC_003901.1	Protein Homology	CDS	764022	764708	.	+	0	ID=cds-WP_011032585.1;Parent=gene-MM_RS03315;Dbxref=GenBank:WP_011032585.1,GeneID:1478976;Name=WP_011032585.1;Ontology_term=GO:0009055,GO:0010181;gbkey=CDS;go_function=electron transfer activity|0009055||IEA,FMN binding|0010181||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032585.1;locus_tag=MM_RS03315;product=flavodoxin family protein;protein_id=WP_011032585.1;transl_table=11	135.96631478346686	132.39481693179337	189.45145320254346	149.9352151544361
sense	NC_003901.1	Protein Homology	CDS	764813	765448	.	+	0	ID=cds-WP_011032586.1;Parent=gene-MM_RS03320;Dbxref=GenBank:WP_011032586.1,GeneID:1478977;Name=WP_011032586.1;gbkey=CDS;gene=afpA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032586.1;locus_tag=MM_RS03320;product=archaeoflavoprotein AfpA;protein_id=WP_011032586.1;transl_table=11	60.630649005220604	68.94469568171812	51.160828753988746	76.89832140480843
sense	NC_003901.1	Protein Homology	CDS	765497	766003	.	+	0	ID=cds-WP_011032587.1;Parent=gene-MM_RS03325;Dbxref=GenBank:WP_011032587.1,GeneID:1478978;Name=WP_011032587.1;Ontology_term=GO:0016491,GO:0046872;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032587.1;locus_tag=MM_RS03325;product=ferritin family protein;protein_id=WP_011032587.1;transl_table=11	98.18173455851704	90.41805705864914	92.77918237377584	79.6669235737884
sense	NC_003901.1	Protein Homology	CDS	766027	766236	.	+	0	ID=cds-WP_011032588.1;Parent=gene-MM_RS03330;Dbxref=GenBank:WP_011032588.1,GeneID:1478979;Name=WP_011032588.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032588.1;locus_tag=MM_RS03330;product=hypothetical protein;protein_id=WP_011032588.1;transl_table=11	164.9957040423643	166.85944991758925	170.1018113789452	171.8689325119551
sense	NC_003901.1	Protein Homology	CDS	766429	766665	.	+	0	ID=cds-WP_011032589.1;Parent=gene-MM_RS03335;Dbxref=GenBank:WP_011032589.1,GeneID:1478980;Name=WP_011032589.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF039346.4;locus_tag=MM_RS03335;product=FprA family A-type flavoprotein;protein_id=WP_011032589.1;transl_table=11	15.158853985109014	11.39395616671031	7.9589768452361875	22.586672399523046
sense	NC_003901.1	GeneMarkS-2+	CDS	767112	767264	.	+	0	ID=cds-WP_155395978.1;Parent=gene-MM_RS18275;Dbxref=GenBank:WP_155395978.1,GeneID:43445803;Name=WP_155395978.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18275;product=hypothetical protein;protein_id=WP_155395978.1;transl_table=11	2586.080674364192	3390.3775116192737	986.2888953312296	1410.0901182518637
sense	NC_003901.1	Protein Homology	CDS	767686	768552	.	-	0	ID=cds-WP_011032590.1;Parent=gene-MM_RS03340;Dbxref=GenBank:WP_011032590.1,GeneID:1478981;Name=WP_011032590.1;Ontology_term=GO:0045151,GO:0047605;gbkey=CDS;gene=budA;go_function=acetolactate decarboxylase activity|0047605||IEA;go_process=acetoin biosynthetic process|0045151||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032590.1;locus_tag=MM_RS03340;product=acetolactate decarboxylase;protein_id=WP_011032590.1;transl_table=11	3.591267137879344	2.1505646381556534	2.991501245030384	4.864530261992277
sense	NC_003901.1	Protein Homology	CDS	768615	768857	.	+	0	ID=cds-WP_011032591.1;Parent=gene-MM_RS03345;Dbxref=GenBank:WP_011032591.1,GeneID:1478982;Name=WP_011032591.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032591.1;locus_tag=MM_RS03345;product=hypothetical protein;protein_id=WP_011032591.1;transl_table=11	53.88151227189914	43.39215052789499	37.84198712989613	29.705741421819408
sense	NC_003901.1	Protein Homology	CDS	769271	770263	.	-	0	ID=cds-WP_011032593.1;Parent=gene-MM_RS03355;Dbxref=GenBank:WP_011032593.1,GeneID:1478984;Name=WP_011032593.1;Ontology_term=GO:0016616;gbkey=CDS;go_function=oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411244.1;locus_tag=MM_RS03355;product=isocitrate/isopropylmalate family dehydrogenase;protein_id=WP_011032593.1;transl_table=11	32.3205696447863	32.30910272247785	18.520851707079075	20.337930640438426
sense	NC_003901.1	Protein Homology	CDS	770329	770889	.	-	0	ID=cds-WP_011032594.1;Parent=gene-MM_RS03360;Dbxref=GenBank:WP_011032594.1,GeneID:1478985;Name=WP_011032594.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032594.1;locus_tag=MM_RS03360;product=manganese efflux pump MntP;protein_id=WP_011032594.1;transl_table=11	123.81081811010606	133.97545784974074	52.53669541892203	50.81818283310288
sense	NC_003901.1	Protein Homology	CDS	770972	771862	.	-	0	ID=cds-WP_011032595.1;Parent=gene-MM_RS03365;Dbxref=GenBank:WP_011032595.1,GeneID:1478986;Name=WP_011032595.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032595.1;locus_tag=MM_RS03365;product=DUF7714 family protein;protein_id=WP_011032595.1;transl_table=11	51.88036963208914	55.92391905618396	30.432367272294094	27.126591247299846
sense	NC_003901.1	Protein Homology	CDS	771981	772487	.	-	0	ID=cds-WP_015411247.1;Parent=gene-MM_RS03370;Dbxref=GenBank:WP_015411247.1,GeneID:1478987;Name=WP_015411247.1;gbkey=CDS;gene=hacB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411247.1;locus_tag=MM_RS03370;product=homoaconitase small subunit;protein_id=WP_015411247.1;transl_table=11	74.32522648214922	71.0155847865968	35.344450428105084	41.75314669228669
sense	NC_003901.1	Protein Homology	CDS	772652	775174	.	-	0	ID=cds-WP_011032597.1;Parent=gene-MM_RS03375;Dbxref=GenBank:WP_011032597.1,GeneID:1478988;Name=WP_011032597.1;Ontology_term=GO:0006487,GO:0004576;gbkey=CDS;go_function=oligosaccharyl transferase activity|0004576||IEA;go_process=protein N-linked glycosylation|0006487||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411248.1;locus_tag=MM_RS03375;product=oligosaccharyl transferase%2C archaeosortase A system-associated;protein_id=WP_011032597.1;transl_table=11	72.23374505663503	77.69870380589091	49.374915065212505	47.35241788482864
